id,Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel,job_simp,seniority,desc_len,num_comp
677,Data Scientist,$69K-$121K (Glassdoor est.),3.4,"Remedy BPCI Partners, LLC.
3.4","New York, NY","Norwalk, CT",201 to 500 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",0,0,69,121,95,"Remedy BPCI Partners, LLC.",NY,0,9,1,0,1,1,0,data scientist,na,3111,2
678,Data Scientist,$71K-$124K (Glassdoor est.),4,"Strategic Financial Solutions
4.0","New York, NY","New York, NY",501 to 1000 employees,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",0,0,71,124,97.5,Strategic Financial Solutions,NY,1,13,1,0,0,0,1,data scientist,na,3431,2
679,Senior Data Scientist,$97K-$160K (Glassdoor est.),4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL",201 to 500 employees,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,97,160,128.5,Maven Wave Partners,IL,1,12,1,0,0,1,1,data scientist,senior,3160,0
680,Senior Research Scientist-Machine Learning,$81K-$167K (Glassdoor est.),2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,167,124,Software Engineering Institute,PA,1,36,0,0,0,0,0,mle,senior,5379,0
681,Principal Data Scientist,$150K-$238K (Glassdoor est.),3.2,"The Climate Corporation
3.2","San Francisco, CA","San Francisco, CA",501 to 1000 employees,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",0,0,150,238,194,The Climate Corporation,CA,1,14,0,0,0,1,1,data scientist,senior,4847,3
682,Clinical Laboratory Scientist,$24-$39 Per Hour(Glassdoor est.),3.7,"Vail Health
3.7","Vail, CO","Vail, CO",501 to 1000 employees,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,48,78,31.5,Vail Health,CO,1,54,0,0,0,0,0,na,na,1945,0
683,"Data Analyst 1, full-time contract worker for up to 12 months",$35K-$65K (Glassdoor est.),4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Salt Lake City, UT","Salt Lake City, UT",10000+ employees,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,35,65,50,The Church of Jesus Christ of Latter-day Saints,UT,1,-1,0,0,0,1,1,analyst,na,4525,0
684,Data Scientist,$77K-$132K (Glassdoor est.),3.5,"Crossix Solutions
3.5","New York, NY","New York, NY",201 to 500 employees,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,77,132,104.5,Crossix Solutions,NY,1,15,1,0,1,1,1,data scientist,na,4134,0
685,Data Scientist,$51K-$88K (Glassdoor est.),4.3,"Solugenix Corporation
4.3","Phoenix, AZ","Brea, CA",201 to 500 employees,1969,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,51,88,69.5,Solugenix Corporation,AZ,0,51,1,0,0,0,1,data scientist,na,3728,0
686,Data Scientist,$101K-$141K (Glassdoor est.),2.6,"West Coast University
2.6","Irvine, CA","Irvine, CA",10000+ employees,1997,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,101,141,121,West Coast University,CA,1,23,1,0,0,0,0,data scientist,na,2399,0
687,Data Engineer - Consultant (Charlotte Based),$59K-$112K (Glassdoor est.),4.2,"Clarity Insights
4.2","Charlotte, NC","Chicago, IL",201 to 500 employees,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,59,112,85.5,Clarity Insights,NC,0,12,1,0,0,0,1,data engineer,na,5192,0
688,Data Engineer,$79K-$147K (Glassdoor est.),3.1,"NCSOFT
3.1","Aliso Viejo, CA","Seoul, South Korea",1001 to 5000 employees,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,79,147,113,NCSOFT,CA,0,23,1,0,1,1,1,data engineer,na,2421,3
689,Data Scientist (Warehouse Automation),$79K-$127K (Glassdoor est.),3.8,"SoftBank Robotics
3.8","San Francisco, CA","Paris, France",201 to 500 employees,2005,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),-1,0,0,79,127,103,SoftBank Robotics,CA,0,15,1,0,0,1,0,data scientist,na,2730,0
690,"Scientist, Immuno-Oncology",$62K-$119K (Glassdoor est.),3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,62,119,90.5,GSK,MA,0,190,0,0,0,1,0,na,na,5838,3
691,Senior Data Scientist,$119K-$187K (Glassdoor est.),4.3,"Factual
4.3","Los Angeles, CA","Los Angeles, CA",51 to 200 employees,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,0,0,119,187,153,Factual,CA,1,12,1,0,1,0,1,data scientist,senior,2095,1
692,Jr. Data Scientist,$81K-$132K (Glassdoor est.),3.2,"MITRE
3.2","McLean, VA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,81,132,106.5,MITRE,VA,0,62,1,0,1,0,1,data scientist,jr,3170,3
693,Senior Data Scientist,Employer Provided Salary:$120K-$140K,5,"SkySync
5.0","Ann Arbor, MI","Ann Arbor, MI",51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,1,120,140,130,SkySync,MI,1,9,0,0,0,0,1,data scientist,senior,3808,0
694,Products Data Analyst II,$90K-$157K (Glassdoor est.),3.3,"TriNet
3.3","Dublin, CA","Dublin, CA",1001 to 5000 employees,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",0,0,90,157,123.5,TriNet,CA,1,32,0,0,0,0,1,analyst,na,7383,3
695,Data Architect / Data Modeler,$63K-$110K (Glassdoor est.),4.3,"Medidata Solutions
4.3","New York, NY","New York, NY",1001 to 5000 employees,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,63,110,86.5,Medidata Solutions,NY,1,21,0,0,0,1,1,na,na,4023,1
696,Analytics Manager - Data Mart,$42K-$86K (Glassdoor est.),3.5,"Central California Alliance for Health
3.5","Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,42,86,64,Central California Alliance for Health,CA,1,24,0,0,0,0,0,manager,na,3846,0
697,Lead Data Analyst,$32K-$62K (Glassdoor est.),3.9,"Signpost
3.9","New York, NY","New York, NY",201 to 500 employees,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),-1,0,0,32,62,47,Signpost,NY,1,10,0,0,1,0,0,analyst,senior,2460,0
698,Data Science Engineer - Mobile,$116K-$208K (Glassdoor est.),4,"Adobe
4.0","San Jose, CA","San Jose, CA",10000+ employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",0,0,116,208,162,Adobe,CA,1,38,1,0,0,0,1,na,na,3864,2
699,Senior Data Scientist Oncology,$107K-$173K (Glassdoor est.),3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107,173,140,AstraZeneca,MD,0,107,1,0,0,0,1,data scientist,senior,4572,3
700,Data Scientist,$65K-$113K (Glassdoor est.),3.4,"DatamanUSA, LLC
3.4","Olympia, WA","Centennial, CO",51 to 200 employees,-1,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1,0,0,65,113,89,"DatamanUSA, LLC",WA,0,-1,0,0,0,0,0,data scientist,na,407,0
701,Sr. Data Engineer - Contract-to-Hire (Java),$69K-$127K (Glassdoor est.),3,"Pilot Flying J Travel Centers LLC
3.0","Knoxville, TN","Knoxville, TN",10000+ employees,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",0,0,69,127,98,Pilot Flying J Travel Centers LLC,TN,1,62,1,0,0,0,0,data engineer,senior,2133,3
702,Senior Data Scientist - R&D Oncology,$102K-$172K (Glassdoor est.),3.9,"AstraZeneca
3.9","New York, NY","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,102,172,137,AstraZeneca,NY,0,107,1,0,0,0,0,data scientist,senior,3169,3
703,Data Engineer,$74K-$124K (Glassdoor est.),4,"Pinnacol Assurance
4.0","Denver, CO","Denver, CO",501 to 1000 employees,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,0,0,74,124,99,Pinnacol Assurance,CO,1,105,1,0,0,1,0,data engineer,na,4701,0
704,Food Scientist - Developer,$40K-$68K (Glassdoor est.),3.3,"Palermo's Pizza
3.3","Milwaukee, WI","Milwaukee, WI",501 to 1000 employees,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,-1,0,0,40,68,54,Palermo's Pizza,WI,1,56,0,0,0,0,0,na,na,2832,0
705,Senior Data Engineer,$76K-$142K (Glassdoor est.),3.2,"Equian LLC
3.2","Franklin, TN","Indianapolis, IN",1001 to 5000 employees,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,76,142,109,Equian LLC,TN,0,16,0,0,0,1,1,data engineer,senior,1793,0
706,Data Engineer,$76K-$142K (Glassdoor est.),3.4,"MetroStar Systems
3.4","Rockville, MD","Reston, VA",201 to 500 employees,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,76,142,109,MetroStar Systems,MD,0,21,0,0,0,1,0,data engineer,na,3677,0
707,Senior Data Scientist,$108K-$171K (Glassdoor est.),4.4,"MathWorks
4.4","Natick, MA","Natick, MA",1001 to 5000 employees,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1,0,0,108,171,139.5,MathWorks,MA,1,36,1,0,0,0,0,data scientist,senior,2518,0
708,"Director II, Data Science - GRM Actuarial",$202K-$306K (Glassdoor est.),3.3,"Liberty Mutual Insurance
3.3","Chicago, IL","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,202,306,254,Liberty Mutual Insurance,IL,0,108,1,0,0,0,0,director,na,4471,3
709,Machine Learning Engineer,$91K-$159K (Glassdoor est.),3.2,"Information Builders
3.2","New York, NY","New York, NY",1001 to 5000 employees,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Qlik, Tableau Software, Informatica",0,0,91,159,125,Information Builders,NY,1,45,1,0,0,1,1,mle,na,3516,3
710,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",$80K-$133K (Glassdoor est.),3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,80,133,106.5,Novartis,MA,0,24,1,0,0,0,0,na,senior,4033,0
711,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,$21-$34 Per Hour(Glassdoor est.),3.6,"Beebe Healthcare
3.6","Millville, DE","Lewes, DE",1001 to 5000 employees,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,42,68,27.5,Beebe Healthcare,DE,0,85,0,0,0,0,0,na,na,2801,0
712,"Scientist, Molecular/Cellular Biologist",$49K-$97K (Glassdoor est.),2.9,"Audentes Therapeutics
2.9","South San Francisco, CA","San Francisco, CA",201 to 500 employees,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"BioMarin Pharmaceutical, Sangamo Therapeutics, bluebird bio",0,0,49,97,73,Audentes Therapeutics,CA,0,8,0,0,0,0,0,na,na,3725,3
713,Staff Scientist-Downstream Process Development,$49K-$113K (Glassdoor est.),2.7,"Advanced BioScience Laboratories
2.7","Rockville, MD","Rockville, MD",201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,49,113,81,Advanced BioScience Laboratories,MD,1,59,0,0,0,0,1,na,na,3776,0
714,Data Scientist,$96K-$161K (Glassdoor est.),3.2,"Numeric, LLC
3.2","Philadelphia, PA","Chadds Ford, PA",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0,0,96,161,128.5,"Numeric, LLC",PA,0,-1,1,0,1,1,0,data scientist,na,2306,0
715,Scientist - Analytical Services,$65K-$134K (Glassdoor est.),3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,65,134,99.5,Reynolds American,NC,1,145,0,0,0,0,1,na,na,7121,0
716,"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",$59K-$125K (Glassdoor est.),4,"23andMe
4.0","South San Francisco, CA","Sunnyvale, CA",501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Ancestry, Verily Life Sciences, Abbott Laboratories",0,0,59,125,92,23andMe,CA,0,14,0,0,0,1,1,na,senior,3911,3
717,Associate Data Analyst- Graduate Development Program,$32K-$59K (Glassdoor est.),3.3,"National Interstate
3.3","Richfield, OH","Richfield, OH",501 to 1000 employees,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,0,0,32,59,45.5,National Interstate,OH,1,31,0,0,0,0,0,analyst,na,2867,0
718,Sr. Data Engineer,$87K-$158K (Glassdoor est.),4.5,"Moser Consulting
4.5","Indianapolis, IN","Indianapolis, IN",51 to 200 employees,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),-1,0,0,87,158,122.5,Moser Consulting,IN,1,24,1,0,1,1,0,data engineer,senior,2311,0
719,Clinical Data Analyst,$27K-$48K (Glassdoor est.),3,"Greenway Health
3.0","Tampa, FL","Tampa, FL",1001 to 5000 employees,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"eClinicalWorks, NextGen Healthcare, athenahealth",0,0,27,48,37.5,Greenway Health,FL,1,43,0,0,0,0,1,analyst,na,6175,3
720,IT Associate Data Analyst,$39K-$69K (Glassdoor est.),3.7,"The Hanover Insurance Group
3.7","Worcester, MA","Worcester, MA",5001 to 10000 employees,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,0,0,39,69,54,The Hanover Insurance Group,MA,1,168,0,0,0,0,0,analyst,na,3783,0
721,Business Data Analyst,$36K-$71K (Glassdoor est.),3.8,"Fareportal
3.8","New York, NY","New York, NY",1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,36,71,53.5,Fareportal,NY,1,18,1,0,0,0,1,analyst,na,2479,3
722,Senior Insurance Data Scientist,$107K-$173K (Glassdoor est.),3.9,"TransUnion
3.9","Chicago, IL","Chicago, IL",5001 to 10000 employees,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),-1,0,0,107,173,140,TransUnion,IL,1,52,1,0,0,0,1,data scientist,senior,5338,0
723,Senior Data Science Systems Engineer,$56K-$99K (Glassdoor est.),3.2,"MITRE
3.2","Hampton, VA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,56,99,77.5,MITRE,VA,0,62,0,0,0,0,0,na,senior,3243,3
724,ENVIRONMENTAL ENGINEER/SCIENTIST,Employer Provided Salary:$25-$28 Per Hour,3.3,"Mcphail Associates
3.3","Cambridge, MA","Cambridge, MA",1 to 50 employees,1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,-1,1,1,50,56,26.5,Mcphail Associates,MA,1,44,0,0,0,0,1,na,na,1848,0
725,Senior Scientist - Regulatory Submissions,$80K-$155K (Glassdoor est.),3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,80,155,117.5,Reynolds American,NC,1,145,0,0,0,0,1,na,senior,7361,0
726,Scientist - Biomarker and Flow Cytometry,$43K-$98K (Glassdoor est.),2.4,"Crown Bioscience
2.4","San Diego, CA","San Diego, CA",501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,43,98,70.5,Crown Bioscience,CA,1,14,0,0,0,0,0,na,na,3374,0
727,Revenue Analytics Manager,$45K-$78K (Glassdoor est.),4.8,"HOVER
4.8","San Francisco, CA","San Francisco, CA",51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,0,0,45,78,61.5,HOVER,CA,1,9,0,0,0,0,1,manager,na,3693,0
728,Sr. Scientist Method Development,$50K-$110K (Glassdoor est.),2.9,"Q2 Solutions
2.9","Marietta, GA","Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,50,110,80,Q2 Solutions,GA,0,5,0,0,0,0,1,na,senior,4613,0
729,"Associate Scientist, LC/MS Biologics",$44K-$96K (Glassdoor est.),2.9,"Q2 Solutions
2.9","Ithaca, NY","Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,44,96,70,Q2 Solutions,NY,0,5,0,0,0,0,1,na,na,4707,0
730,"Research Scientist, Immunology - Cancer Biology",Employer Provided Salary:$100K-$140K,-1,Kronos Bio,"Cambridge, MA","San Mateo, CA",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1,100,140,120,Kronos Bio,MA,0,-1,0,0,0,0,1,na,na,3309,0
731,IT - Data Engineer II,$61K-$119K (Glassdoor est.),3.4,"Arbella Insurance
3.4","Quincy, MA","Quincy, MA",1001 to 5000 employees,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,0,0,61,119,90,Arbella Insurance,MA,1,32,0,0,1,0,1,data engineer,na,2752,0
732,Machine Learning Engineer (NLP),$80K-$142K (Glassdoor est.),4.1,"CK-12 Foundation
4.1","Palo Alto, CA","Palo Alto, CA",1 to 50 employees,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,-1,0,0,80,142,111,CK-12 Foundation,CA,1,13,1,0,0,1,1,mle,na,3478,0
733,Senior Data Analyst,$99K-$178K (Glassdoor est.),3.9,"Life360
3.9","San Francisco, CA","San Francisco, CA",51 to 200 employees,2008,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,99,178,138.5,Life360,CA,1,12,1,0,0,0,0,analyst,senior,5717,0
734,Data Science Project Manager,$37K-$100K (Glassdoor est.),3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,37,100,68.5,MassMutual,MA,0,169,0,0,0,0,1,manager,na,5016,0
735,Data Engineer,$62K-$113K (Glassdoor est.),3.9,"Fivestars
3.9","San Francisco, CA","San Francisco, CA",201 to 500 employees,2011,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Belly, SpotOn",0,0,62,113,87.5,Fivestars,CA,1,9,1,0,0,1,1,data engineer,na,3813,2
736,"Principal, Data Science - Advanced Analytics",$86K-$137K (Glassdoor est.),3.6,"IQVIA
3.6","Plymouth Meeting, PA","Durham, NC",10000+ employees,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"PPD, INC Research, PRA Health Sciences",0,0,86,137,111.5,IQVIA,PA,0,3,0,0,0,0,0,na,senior,5025,3
737,"Sr Scientist, Immuno-Oncology - Oncology",$58K-$111K (Glassdoor est.),3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,58,111,84.5,GSK,MA,0,190,0,0,0,1,0,na,senior,6162,3
738,Senior Data Engineer,$72K-$133K (Glassdoor est.),4.4,"Eventbrite
4.4","Nashville, TN","San Francisco, CA",1001 to 5000 employees,2006,Company - Public,Internet,Information Technology,$100 to $500 million (USD),"See Tickets, TicketWeb, Vendini",0,0,72,133,102.5,Eventbrite,TN,0,14,1,0,1,1,0,data engineer,senior,6130,3
